item	Genome_ID	Species	RefSeq	Assembly_ID	Assembly_ID_norm	Strain	Genome_in_HOMD	HOMD_ID	G_ID
A_actinomycetemcomitans_str_SA2149_id_GCA_001596225_1	A_actinomycetemcomitans_str_SA2149_id_GCA_001596225_1	A_actinomycetemcomitans	Yes	GCA_001596225_1	GCA_001596225.1	SA2149	yes	HMT_531	G_1094
A_actinomycetemcomitans_str_SA3096_id_GCA_001596425_1	A_actinomycetemcomitans_str_SA3096_id_GCA_001596425_1	A_actinomycetemcomitans	Yes	GCA_001596425_1	GCA_001596425.1	SA3096	yes	HMT_531	G_1095
A_actinomycetemcomitans_str_I63B_id_GCA_000226735_3	A_actinomycetemcomitans_str_I63B_id_GCA_000226735_3	A_actinomycetemcomitans	Yes	GCA_000226735_3	GCA_000226735.3	I63B	yes	HMT_531	G_1096
A_actinomycetemcomitans_str_H5P1_id_GCA_000226715_3	A_actinomycetemcomitans_str_H5P1_id_GCA_000226715_3	A_actinomycetemcomitans	Yes	GCA_000226715_3	GCA_000226715.3	H5P1	yes	HMT_531	G_1097
A_actinomycetemcomitans_str_SA2876_id_GCA_001596245_1	A_actinomycetemcomitans_str_SA2876_id_GCA_001596245_1	A_actinomycetemcomitans	Yes	GCA_001596245_1	GCA_001596245.1	SA2876	yes	HMT_531	G_1098
A_actinomycetemcomitans_str_SCC393_id_GCA_000226775_3	A_actinomycetemcomitans_str_SCC393_id_GCA_000226775_3	A_actinomycetemcomitans	Yes	GCA_000226775_3	GCA_000226775.3	SCC393	yes	HMT_531	G_1099
A_actinomycetemcomitans_str_SC29R_id_GCA_001596305_1	A_actinomycetemcomitans_str_SC29R_id_GCA_001596305_1	A_actinomycetemcomitans	Yes	GCA_001596305_1	GCA_001596305.1	SC29R	yes	HMT_531	G_1100
A_actinomycetemcomitans_str_SA2200_id_GCA_001596325_1	A_actinomycetemcomitans_str_SA2200_id_GCA_001596325_1	A_actinomycetemcomitans	Yes	GCA_001596325_1	GCA_001596325.1	SA2200	yes	HMT_531	G_1101
A_actinomycetemcomitans_str_SA269_id_GCA_001596335_2	A_actinomycetemcomitans_str_SA269_id_GCA_001596335_2	A_actinomycetemcomitans	Yes	GCA_001596335_2	GCA_001596335.2	SA269	no	NA	G_1102
A_actinomycetemcomitans_str_SA508_id_GCA_001596255_1	A_actinomycetemcomitans_str_SA508_id_GCA_001596255_1	A_actinomycetemcomitans	Yes	GCA_001596255_1	GCA_001596255.1	SA508	yes	HMT_531	G_1103
A_actinomycetemcomitans_str_ANH9776_id_GCA_001596315_1	A_actinomycetemcomitans_str_ANH9776_id_GCA_001596315_1	A_actinomycetemcomitans	Yes	GCA_001596315_1	GCA_001596315.1	ANH9776	yes	HMT_531	G_1104
A_actinomycetemcomitans_str_HK_907_id_GCA_008086365_1	A_actinomycetemcomitans_str_HK_907_id_GCA_008086365_1	A_actinomycetemcomitans	Yes	GCA_008086365_1	GCA_008086365.1	HK_907	yes	HMT_531	G_1105
A_actinomycetemcomitans_str_HK_973_id_GCA_008086385_1	A_actinomycetemcomitans_str_HK_973_id_GCA_008086385_1	A_actinomycetemcomitans	Yes	GCA_008086385_1	GCA_008086385.1	HK_973	yes	HMT_531	G_1106
A_actinomycetemcomitans_str_PN_696_id_GCA_008086405_1	A_actinomycetemcomitans_str_PN_696_id_GCA_008086405_1	A_actinomycetemcomitans	Yes	GCA_008086405_1	GCA_008086405.1	PN_696	yes	HMT_531	G_1107
A_actinomycetemcomitans_str_SC1000_id_GCA_006547285_1	A_actinomycetemcomitans_str_SC1000_id_GCA_006547285_1	A_actinomycetemcomitans	Yes	GCA_006547285_1	GCA_006547285.1	SC1000	yes	HMT_531	G_1108
A_actinomycetemcomitans_str_HK_1710_id_GCA_008085255_1	A_actinomycetemcomitans_str_HK_1710_id_GCA_008085255_1	A_actinomycetemcomitans	Yes	GCA_008085255_1	GCA_008085255.1	HK_1710	yes	HMT_531	G_1109
A_actinomycetemcomitans_str_HK_974_id_GCA_008085185_1	A_actinomycetemcomitans_str_HK_974_id_GCA_008085185_1	A_actinomycetemcomitans	Yes	GCA_008085185_1	GCA_008085185.1	HK_974	yes	HMT_531	G_1110
A_actinomycetemcomitans_str_217G_id_GCA_021309015_1	A_actinomycetemcomitans_str_217G_id_GCA_021309015_1	A_actinomycetemcomitans	Yes	GCA_021309015_1	GCA_021309015.1	217G	no	NA	G_1111
A_segnis_str_NCTC10977_id_GCA_900476035_1	A_segnis_str_NCTC10977_id_GCA_900476035_1	A_segnis	Yes	GCA_900476035_1	GCA_900476035.1	NCTC10977	no	NA	G_1112
A_actinomycetemcomitans_str_212G_id_GCA_021310255_1	A_actinomycetemcomitans_str_212G_id_GCA_021310255_1	A_actinomycetemcomitans	Yes	GCA_021310255_1	GCA_021310255.1	212G	no	NA	G_1113
A_actinomycetemcomitans_str_605G_id_GCA_021310015_1	A_actinomycetemcomitans_str_605G_id_GCA_021310015_1	A_actinomycetemcomitans	Yes	GCA_021310015_1	GCA_021310015.1	605G	no	NA	G_1114
A_actinomycetemcomitans_str_575G_id_GCA_021310075_1	A_actinomycetemcomitans_str_575G_id_GCA_021310075_1	A_actinomycetemcomitans	Yes	GCA_021310075_1	GCA_021310075.1	575G	no	NA	G_1115
A_actinomycetemcomitans_str_PH300_id_GCA_021309605_1	A_actinomycetemcomitans_str_PH300_id_GCA_021309605_1	A_actinomycetemcomitans	Yes	GCA_021309605_1	GCA_021309605.1	PH300	no	NA	G_1116
A_actinomycetemcomitans_str_HK_443_id_GCA_021310955_1	A_actinomycetemcomitans_str_HK_443_id_GCA_021310955_1	A_actinomycetemcomitans	Yes	GCA_021310955_1	GCA_021310955.1	HK_443	no	NA	G_1117
A_actinomycetemcomitans_str_HK_961_id_GCA_003130205_1	A_actinomycetemcomitans_str_HK_961_id_GCA_003130205_1	A_actinomycetemcomitans	Yes	GCA_003130205_1	GCA_003130205.1	HK_961	yes	HMT_531	G_1118
A_actinomycetemcomitans_str_HK_1931_id_GCA_021309875_1	A_actinomycetemcomitans_str_HK_1931_id_GCA_021309875_1	A_actinomycetemcomitans	Yes	GCA_021309875_1	GCA_021309875.1	HK_1931	no	NA	G_1119
A_actinomycetemcomitans_str_416M_id_GCA_021310225_1	A_actinomycetemcomitans_str_416M_id_GCA_021310225_1	A_actinomycetemcomitans	Yes	GCA_021310225_1	GCA_021310225.1	416M	no	NA	G_1120
A_actinomycetemcomitans_str_394M_id_GCA_021310275_1	A_actinomycetemcomitans_str_394M_id_GCA_021310275_1	A_actinomycetemcomitans	Yes	GCA_021310275_1	GCA_021310275.1	394M	no	NA	G_1121
A_actinomycetemcomitans_str_310b_id_GCA_002701245_1	A_actinomycetemcomitans_str_310b_id_GCA_002701245_1	A_actinomycetemcomitans	Yes	GCA_002701245_1	GCA_002701245.1	310b	yes	HMT_531	G_1122
A_actinomycetemcomitans_str_310a_id_GCA_002749175_1	A_actinomycetemcomitans_str_310a_id_GCA_002749175_1	A_actinomycetemcomitans	Yes	GCA_002749175_1	GCA_002749175.1	310a	yes	HMT_531	G_1123
A_actinomycetemcomitans_str_KO_16_id_GCA_021309545_1	A_actinomycetemcomitans_str_KO_16_id_GCA_021309545_1	A_actinomycetemcomitans	Yes	GCA_021309545_1	GCA_021309545.1	KO_16	no	NA	G_1124
A_actinomycetemcomitans_str_HK_1822_id_GCA_021308705_1	A_actinomycetemcomitans_str_HK_1822_id_GCA_021308705_1	A_actinomycetemcomitans	Yes	GCA_021308705_1	GCA_021308705.1	HK_1822	no	NA	G_1125
A_actinomycetemcomitans_str_HK_1932_id_GCA_021309855_1	A_actinomycetemcomitans_str_HK_1932_id_GCA_021309855_1	A_actinomycetemcomitans	Yes	GCA_021309855_1	GCA_021309855.1	HK_1932	no	NA	G_1126
A_actinomycetemcomitans_str_PN_559_id_GCA_008085065_1	A_actinomycetemcomitans_str_PN_559_id_GCA_008085065_1	A_actinomycetemcomitans	Yes	GCA_008085065_1	GCA_008085065.1	PN_559	yes	HMT_531	G_1127
A_actinomycetemcomitans_str_PN_437_id_GCA_008085125_1	A_actinomycetemcomitans_str_PN_437_id_GCA_008085125_1	A_actinomycetemcomitans	Yes	GCA_008085125_1	GCA_008085125.1	PN_437	yes	HMT_531	G_1128
A_aphrophilus_str_NJ8700_id_GCA_001188835_1	A_aphrophilus_str_NJ8700_id_GCA_001188835_1	A_aphrophilus	Yes	GCA_001188835_1	GCA_001188835.1	NJ8700	no	NA	G_1129
A_aphrophilus_str_NJ8700_id_GCA_000022985_1	A_aphrophilus_str_NJ8700_id_GCA_000022985_1	A_aphrophilus	Yes	GCA_000022985_1	GCA_000022985.1	NJ8700	yes	HMT_545	G_1130
A_aphrophilus_str_ATCC_33389_id_GCA_000226495_3	A_aphrophilus_str_ATCC_33389_id_GCA_000226495_3	A_aphrophilus	Yes	GCA_000226495_3	GCA_000226495.3	ATCC_33389	yes	HMT_545	G_1131
A_actinomycetemcomitans_str_NCTC_9710_id_GCA_008085305_1	A_actinomycetemcomitans_str_NCTC_9710_id_GCA_008085305_1	A_actinomycetemcomitans	Yes	GCA_008085305_1	GCA_008085305.1	NCTC_9710	yes	HMT_531	G_1132
A_actinomycetemcomitans_str_PN_561_id_GCA_008085015_1	A_actinomycetemcomitans_str_PN_561_id_GCA_008085015_1	A_actinomycetemcomitans	Yes	GCA_008085015_1	GCA_008085015.1	PN_561	yes	HMT_531	G_1133
A_actinomycetemcomitans_str_23R_id_GCA_023559725_1	A_actinomycetemcomitans_str_23R_id_GCA_023559725_1	A_actinomycetemcomitans	Yes	GCA_023559725_1	GCA_023559725.1	23R	no	NA	G_1134
A_actinomycetemcomitans_str_NCTC9709_id_GCA_900445165_1	A_actinomycetemcomitans_str_NCTC9709_id_GCA_900445165_1	A_actinomycetemcomitans	Yes	GCA_900445165_1	GCA_900445165.1	NCTC9709	yes	HMT_531	G_1135
A_actinomycetemcomitans_str_4R_id_GCA_023559755_1	A_actinomycetemcomitans_str_4R_id_GCA_023559755_1	A_actinomycetemcomitans	Yes	GCA_023559755_1	GCA_023559755.1	4R	no	NA	G_1136
A_actinomycetemcomitans_str_KCOM_1299_id_GCA_002266485_1	A_actinomycetemcomitans_str_KCOM_1299_id_GCA_002266485_1	A_actinomycetemcomitans	Yes	GCA_002266485_1	GCA_002266485.1	KCOM_1299	yes	HMT_531	G_1137
A_actinomycetemcomitans_str_OMZ_678_id_GCA_021309315_1	A_actinomycetemcomitans_str_OMZ_678_id_GCA_021309315_1	A_actinomycetemcomitans	Yes	GCA_021309315_1	GCA_021309315.1	OMZ_678	no	NA	G_1138
A_actinomycetemcomitans_str_362M_id_GCA_021309765_1	A_actinomycetemcomitans_str_362M_id_GCA_021309765_1	A_actinomycetemcomitans	Yes	GCA_021309765_1	GCA_021309765.1	362M	no	NA	G_1139
A_actinomycetemcomitans_str_309M_id_GCA_021309815_1	A_actinomycetemcomitans_str_309M_id_GCA_021309815_1	A_actinomycetemcomitans	Yes	GCA_021309815_1	GCA_021309815.1	309M	no	NA	G_1140
A_actinomycetemcomitans_str_HK_1631_id_GCA_021308715_1	A_actinomycetemcomitans_str_HK_1631_id_GCA_021308715_1	A_actinomycetemcomitans	Yes	GCA_021308715_1	GCA_021308715.1	HK_1631	no	NA	G_1141
A_actinomycetemcomitans_str_UP14_id_GCA_021309205_1	A_actinomycetemcomitans_str_UP14_id_GCA_021309205_1	A_actinomycetemcomitans	Yes	GCA_021309205_1	GCA_021309205.1	UP14	no	NA	G_1142
A_actinomycetemcomitans_str_UP23_id_GCA_021309225_1	A_actinomycetemcomitans_str_UP23_id_GCA_021309225_1	A_actinomycetemcomitans	Yes	GCA_021309225_1	GCA_021309225.1	UP23	no	NA	G_1143
A_actinomycetemcomitans_str_UP11_id_GCA_021309295_1	A_actinomycetemcomitans_str_UP11_id_GCA_021309295_1	A_actinomycetemcomitans	Yes	GCA_021309295_1	GCA_021309295.1	UP11	no	NA	G_1144
A_actinomycetemcomitans_str_UP10_id_GCA_021309335_1	A_actinomycetemcomitans_str_UP10_id_GCA_021309335_1	A_actinomycetemcomitans	Yes	GCA_021309335_1	GCA_021309335.1	UP10	no	NA	G_1145
A_actinomycetemcomitans_str_HG1183_id_GCA_021309735_1	A_actinomycetemcomitans_str_HG1183_id_GCA_021309735_1	A_actinomycetemcomitans	Yes	GCA_021309735_1	GCA_021309735.1	HG1183	no	NA	G_1146
A_actinomycetemcomitans_str_HK_1659_id_GCA_021308695_1	A_actinomycetemcomitans_str_HK_1659_id_GCA_021308695_1	A_actinomycetemcomitans	Yes	GCA_021308695_1	GCA_021308695.1	HK_1659	no	NA	G_1147
A_actinomycetemcomitans_str_UP18_id_GCA_021309195_1	A_actinomycetemcomitans_str_UP18_id_GCA_021309195_1	A_actinomycetemcomitans	Yes	GCA_021309195_1	GCA_021309195.1	UP18	no	NA	G_1148
A_actinomycetemcomitans_str_488G_id_GCA_021310125_1	A_actinomycetemcomitans_str_488G_id_GCA_021310125_1	A_actinomycetemcomitans	Yes	GCA_021310125_1	GCA_021310125.1	488G	no	NA	G_1149
A_actinomycetemcomitans_str_HG1216_id_GCA_021309645_1	A_actinomycetemcomitans_str_HG1216_id_GCA_021309645_1	A_actinomycetemcomitans	Yes	GCA_021309645_1	GCA_021309645.1	HG1216	no	NA	G_1150
A_actinomycetemcomitans_str_PN_565_id_GCA_008085415_1	A_actinomycetemcomitans_str_PN_565_id_GCA_008085415_1	A_actinomycetemcomitans	Yes	GCA_008085415_1	GCA_008085415.1	PN_565	yes	HMT_531	G_1151
A_actinomycetemcomitans_str_PN_566_id_GCA_008085405_1	A_actinomycetemcomitans_str_PN_566_id_GCA_008085405_1	A_actinomycetemcomitans	Yes	GCA_008085405_1	GCA_008085405.1	PN_566	yes	HMT_531	G_1152
A_actinomycetemcomitans_str_PN_773_id_GCA_008084095_1	A_actinomycetemcomitans_str_PN_773_id_GCA_008084095_1	A_actinomycetemcomitans	Yes	GCA_008084095_1	GCA_008084095.1	PN_773	yes	HMT_531	G_1153
A_actinomycetemcomitans_str_OMGS_2516_id_GCA_021309475_1	A_actinomycetemcomitans_str_OMGS_2516_id_GCA_021309475_1	A_actinomycetemcomitans	Yes	GCA_021309475_1	GCA_021309475.1	OMGS_2516	no	NA	G_1154
A_actinomycetemcomitans_str_443G_id_GCA_021310195_1	A_actinomycetemcomitans_str_443G_id_GCA_021310195_1	A_actinomycetemcomitans	Yes	GCA_021310195_1	GCA_021310195.1	443G	no	NA	G_1155
A_actinomycetemcomitans_str_524G_id_GCA_021310095_1	A_actinomycetemcomitans_str_524G_id_GCA_021310095_1	A_actinomycetemcomitans	Yes	GCA_021310095_1	GCA_021310095.1	524G	no	NA	G_1156
A_actinomycetemcomitans_str_HK_1630_id_GCA_021308835_1	A_actinomycetemcomitans_str_HK_1630_id_GCA_021308835_1	A_actinomycetemcomitans	Yes	GCA_021308835_1	GCA_021308835.1	HK_1630	no	NA	G_1157
A_actinomycetemcomitans_str_ET19_id_GCA_021309955_1	A_actinomycetemcomitans_str_ET19_id_GCA_021309955_1	A_actinomycetemcomitans	Yes	GCA_021309955_1	GCA_021309955.1	ET19	no	NA	G_1158
A_actinomycetemcomitans_str_UP6_id_GCA_021309215_1	A_actinomycetemcomitans_str_UP6_id_GCA_021309215_1	A_actinomycetemcomitans	Yes	GCA_021309215_1	GCA_021309215.1	UP6	no	NA	G_1159
A_actinomycetemcomitans_str_PN_796_id_GCA_008084955_1	A_actinomycetemcomitans_str_PN_796_id_GCA_008084955_1	A_actinomycetemcomitans	Yes	GCA_008084955_1	GCA_008084955.1	PN_796	yes	HMT_531	G_1160
A_actinomycetemcomitans_str_PN_728_id_GCA_008085315_1	A_actinomycetemcomitans_str_PN_728_id_GCA_008085315_1	A_actinomycetemcomitans	Yes	GCA_008085315_1	GCA_008085315.1	PN_728	yes	HMT_531	G_1161
A_actinomycetemcomitans_str_PN_708_id_GCA_008084225_1	A_actinomycetemcomitans_str_PN_708_id_GCA_008084225_1	A_actinomycetemcomitans	Yes	GCA_008084225_1	GCA_008084225.1	PN_708	yes	HMT_531	G_1162
A_actinomycetemcomitans_str_PN_686_id_GCA_008085295_1	A_actinomycetemcomitans_str_PN_686_id_GCA_008085295_1	A_actinomycetemcomitans	Yes	GCA_008085295_1	GCA_008085295.1	PN_686	yes	HMT_531	G_1163
A_actinomycetemcomitans_str_467G_id_GCA_021310165_1	A_actinomycetemcomitans_str_467G_id_GCA_021310165_1	A_actinomycetemcomitans	Yes	GCA_021310165_1	GCA_021310165.1	467G	no	NA	G_1164
A_actinomycetemcomitans_str_PN_800_id_GCA_003130165_1	A_actinomycetemcomitans_str_PN_800_id_GCA_003130165_1	A_actinomycetemcomitans	Yes	GCA_003130165_1	GCA_003130165.1	PN_800	yes	HMT_531	G_1165
A_actinomycetemcomitans_str_PH541_id_GCA_021309635_1	A_actinomycetemcomitans_str_PH541_id_GCA_021309635_1	A_actinomycetemcomitans	Yes	GCA_021309635_1	GCA_021309635.1	PH541	no	NA	G_1166
A_actinomycetemcomitans_str_HG1236_id_GCA_021309695_1	A_actinomycetemcomitans_str_HG1236_id_GCA_021309695_1	A_actinomycetemcomitans	Yes	GCA_021309695_1	GCA_021309695.1	HG1236	no	NA	G_1167
A_actinomycetemcomitans_str_PN_435_id_GCA_008085085_1	A_actinomycetemcomitans_str_PN_435_id_GCA_008085085_1	A_actinomycetemcomitans	Yes	GCA_008085085_1	GCA_008085085.1	PN_435	yes	HMT_531	G_1168
A_actinomycetemcomitans_str_PN_694_id_GCA_008085265_1	A_actinomycetemcomitans_str_PN_694_id_GCA_008085265_1	A_actinomycetemcomitans	Yes	GCA_008085265_1	GCA_008085265.1	PN_694	yes	HMT_531	G_1169
A_actinomycetemcomitans_str_PN_436_id_GCA_008085215_1	A_actinomycetemcomitans_str_PN_436_id_GCA_008085215_1	A_actinomycetemcomitans	Yes	GCA_008085215_1	GCA_008085215.1	PN_436	yes	HMT_531	G_1170
A_actinomycetemcomitans_str_708G_id_GCA_021308795_1	A_actinomycetemcomitans_str_708G_id_GCA_021308795_1	A_actinomycetemcomitans	Yes	GCA_021308795_1	GCA_021308795.1	708G	no	NA	G_1171
A_actinomycetemcomitans_str_HK_1825_id_GCA_021309925_1	A_actinomycetemcomitans_str_HK_1825_id_GCA_021309925_1	A_actinomycetemcomitans	Yes	GCA_021309925_1	GCA_021309925.1	HK_1825	no	NA	G_1172
A_actinomycetemcomitans_str_PN_438_id_GCA_008085135_1	A_actinomycetemcomitans_str_PN_438_id_GCA_008085135_1	A_actinomycetemcomitans	Yes	GCA_008085135_1	GCA_008085135.1	PN_438	yes	HMT_531	G_1173
A_actinomycetemcomitans_str_PN_439_id_GCA_008085115_1	A_actinomycetemcomitans_str_PN_439_id_GCA_008085115_1	A_actinomycetemcomitans	Yes	GCA_008085115_1	GCA_008085115.1	PN_439	yes	HMT_531	G_1174
A_actinomycetemcomitans_str_744G_id_GCA_021309965_1	A_actinomycetemcomitans_str_744G_id_GCA_021309965_1	A_actinomycetemcomitans	Yes	GCA_021309965_1	GCA_021309965.1	744G	no	NA	G_1175
A_actinomycetemcomitans_str_666G_id_GCA_021309995_1	A_actinomycetemcomitans_str_666G_id_GCA_021309995_1	A_actinomycetemcomitans	Yes	GCA_021309995_1	GCA_021309995.1	666G	no	NA	G_1176
A_actinomycetemcomitans_str_OMGS_2176_id_GCA_021309535_1	A_actinomycetemcomitans_str_OMGS_2176_id_GCA_021309535_1	A_actinomycetemcomitans	Yes	GCA_021309535_1	GCA_021309535.1	OMGS_2176	no	NA	G_1177
A_actinomycetemcomitans_str_437G_id_GCA_021310215_1	A_actinomycetemcomitans_str_437G_id_GCA_021310215_1	A_actinomycetemcomitans	Yes	GCA_021310215_1	GCA_021310215.1	437G	no	NA	G_1178
A_actinomycetemcomitans_str_PN_627_id_GCA_008084895_1	A_actinomycetemcomitans_str_PN_627_id_GCA_008084895_1	A_actinomycetemcomitans	Yes	GCA_008084895_1	GCA_008084895.1	PN_627	yes	HMT_531	G_1179
A_actinomycetemcomitans_str_HK_978_id_GCA_021309595_1	A_actinomycetemcomitans_str_HK_978_id_GCA_021309595_1	A_actinomycetemcomitans	Yes	GCA_021309595_1	GCA_021309595.1	HK_978	no	NA	G_1180
A_actinomycetemcomitans_str_486G_id_GCA_021310155_1	A_actinomycetemcomitans_str_486G_id_GCA_021310155_1	A_actinomycetemcomitans	Yes	GCA_021310155_1	GCA_021310155.1	486G	no	NA	G_1181
A_actinomycetemcomitans_str_HK_1990_id_GCA_021309825_1	A_actinomycetemcomitans_str_HK_1990_id_GCA_021309825_1	A_actinomycetemcomitans	Yes	GCA_021309825_1	GCA_021309825.1	HK_1990	no	NA	G_1182
A_actinomycetemcomitans_str_638G_id_GCA_021310035_1	A_actinomycetemcomitans_str_638G_id_GCA_021310035_1	A_actinomycetemcomitans	Yes	GCA_021310035_1	GCA_021310035.1	638G	no	NA	G_1183
A_actinomycetemcomitans_str_369G_id_GCA_021308875_1	A_actinomycetemcomitans_str_369G_id_GCA_021308875_1	A_actinomycetemcomitans	Yes	GCA_021308875_1	GCA_021308875.1	369G	no	NA	G_1184
A_actinomycetemcomitans_str_HK_2017_id_GCA_021309715_1	A_actinomycetemcomitans_str_HK_2017_id_GCA_021309715_1	A_actinomycetemcomitans	Yes	GCA_021309715_1	GCA_021309715.1	HK_2017	no	NA	G_1185
A_actinomycetemcomitans_str_ET14_id_GCA_021308915_1	A_actinomycetemcomitans_str_ET14_id_GCA_021308915_1	A_actinomycetemcomitans	Yes	GCA_021308915_1	GCA_021308915.1	ET14	no	NA	G_1186
A_actinomycetemcomitans_str_654G_id_GCA_021308855_1	A_actinomycetemcomitans_str_654G_id_GCA_021308855_1	A_actinomycetemcomitans	Yes	GCA_021308855_1	GCA_021308855.1	654G	no	NA	G_1187
A_actinomycetemcomitans_str_640G_id_GCA_021310045_1	A_actinomycetemcomitans_str_640G_id_GCA_021310045_1	A_actinomycetemcomitans	Yes	GCA_021310045_1	GCA_021310045.1	640G	no	NA	G_1188
A_actinomycetemcomitans_str_1G_id_GCA_021310295_1	A_actinomycetemcomitans_str_1G_id_GCA_021310295_1	A_actinomycetemcomitans	Yes	GCA_021310295_1	GCA_021310295.1	1G	no	NA	G_1189
A_actinomycetemcomitans_str_PN_648_id_GCA_008085035_1	A_actinomycetemcomitans_str_PN_648_id_GCA_008085035_1	A_actinomycetemcomitans	Yes	GCA_008085035_1	GCA_008085035.1	PN_648	yes	HMT_531	G_1190
A_actinomycetemcomitans_str_HG1229_id_GCA_021309755_1	A_actinomycetemcomitans_str_HG1229_id_GCA_021309755_1	A_actinomycetemcomitans	Yes	GCA_021309755_1	GCA_021309755.1	HG1229	no	NA	G_1191
A_actinomycetemcomitans_str_PN_647_id_GCA_008084995_1	A_actinomycetemcomitans_str_PN_647_id_GCA_008084995_1	A_actinomycetemcomitans	Yes	GCA_008084995_1	GCA_008084995.1	PN_647	yes	HMT_531	G_1192
A_actinomycetemcomitans_str_PN_684_id_GCA_008084215_1	A_actinomycetemcomitans_str_PN_684_id_GCA_008084215_1	A_actinomycetemcomitans	Yes	GCA_008084215_1	GCA_008084215.1	PN_684	yes	HMT_531	G_1193
A_actinomycetemcomitans_str_PN_756_id_GCA_008085225_1	A_actinomycetemcomitans_str_PN_756_id_GCA_008085225_1	A_actinomycetemcomitans	Yes	GCA_008085225_1	GCA_008085225.1	PN_756	yes	HMT_531	G_1194
A_actinomycetemcomitans_str_PN_738_id_GCA_008084195_1	A_actinomycetemcomitans_str_PN_738_id_GCA_008084195_1	A_actinomycetemcomitans	Yes	GCA_008084195_1	GCA_008084195.1	PN_738	yes	HMT_531	G_1195
A_actinomycetemcomitans_str_311M_id_GCA_021309025_1	A_actinomycetemcomitans_str_311M_id_GCA_021309025_1	A_actinomycetemcomitans	Yes	GCA_021309025_1	GCA_021309025.1	311M	no	NA	G_1196
A_actinomycetemcomitans_str_102_B_id_GCA_021309915_1	A_actinomycetemcomitans_str_102_B_id_GCA_021309915_1	A_actinomycetemcomitans	Yes	GCA_021309915_1	GCA_021309915.1	102_B	no	NA	G_1197
A_actinomycetemcomitans_str_PN_434_id_GCA_008084915_1	A_actinomycetemcomitans_str_PN_434_id_GCA_008084915_1	A_actinomycetemcomitans	Yes	GCA_008084915_1	GCA_008084915.1	PN_434	yes	HMT_531	G_1198
A_actinomycetemcomitans_str_PN_687_id_GCA_008084115_1	A_actinomycetemcomitans_str_PN_687_id_GCA_008084115_1	A_actinomycetemcomitans	Yes	GCA_008084115_1	GCA_008084115.1	PN_687	yes	HMT_531	G_1199
A_actinomycetemcomitans_str_PN_628_id_GCA_008085365_1	A_actinomycetemcomitans_str_PN_628_id_GCA_008085365_1	A_actinomycetemcomitans	Yes	GCA_008085365_1	GCA_008085365.1	PN_628	yes	HMT_531	G_1200
A_actinomycetemcomitans_str_HG1217_id_GCA_021309675_1	A_actinomycetemcomitans_str_HG1217_id_GCA_021309675_1	A_actinomycetemcomitans	Yes	GCA_021309675_1	GCA_021309675.1	HG1217	no	NA	G_1201
A_actinomycetemcomitans_str_ATCC_29522_id_GCA_023559645_1	A_actinomycetemcomitans_str_ATCC_29522_id_GCA_023559645_1	A_actinomycetemcomitans	Yes	GCA_023559645_1	GCA_023559645.1	ATCC_29522	no	NA	G_1202
A_actinomycetemcomitans_str_493G_id_GCA_021310115_1	A_actinomycetemcomitans_str_493G_id_GCA_021310115_1	A_actinomycetemcomitans	Yes	GCA_021310115_1	GCA_021310115.1	493G	no	NA	G_1203
A_actinomycetemcomitans_str_UP50_id_GCA_021309275_1	A_actinomycetemcomitans_str_UP50_id_GCA_021309275_1	A_actinomycetemcomitans	Yes	GCA_021309275_1	GCA_021309275.1	UP50	no	NA	G_1204
A_actinomycetemcomitans_str_D17P_3_id_GCA_000240985_3	A_actinomycetemcomitans_str_D17P_3_id_GCA_000240985_3	A_actinomycetemcomitans	Yes	GCA_000240985_3	GCA_000240985.3	D17P_3	yes	HMT_531	G_1205
A_actinomycetemcomitans_str_Y4_id_GCA_000318155_1	A_actinomycetemcomitans_str_Y4_id_GCA_000318155_1	A_actinomycetemcomitans	Yes	GCA_000318155_1	GCA_000318155.1	Y4	yes	HMT_531	G_1206
A_actinomycetemcomitans_str_NUM_4039_id_GCA_001547775_1	A_actinomycetemcomitans_str_NUM_4039_id_GCA_001547775_1	A_actinomycetemcomitans	Yes	GCA_001547775_1	GCA_001547775.1	NUM_4039	yes	HMT_531	G_1207
A_actinomycetemcomitans_str_ANH9381_id_GCA_000241025_2	A_actinomycetemcomitans_str_ANH9381_id_GCA_000241025_2	A_actinomycetemcomitans	Yes	GCA_000241025_2	GCA_000241025.2	ANH9381	yes	HMT_531	G_1208
A_aphrophilus_str_NCTC5906_id_GCA_900636915_1	A_aphrophilus_str_NCTC5906_id_GCA_900636915_1	A_aphrophilus	Yes	GCA_900636915_1	GCA_900636915.1	NCTC5906	no	NA	G_1209
A_actinomycetemcomitans_str_624_id_GCA_001594265_1	A_actinomycetemcomitans_str_624_id_GCA_001594265_1	A_actinomycetemcomitans	Yes	GCA_001594265_1	GCA_001594265.1	624	yes	HMT_531	G_1210
A_actinomycetemcomitans_str_CU1000N_id_GCA_020809485_1	A_actinomycetemcomitans_str_CU1000N_id_GCA_020809485_1	A_actinomycetemcomitans	Yes	GCA_020809485_1	GCA_020809485.1	CU1000N	no	NA	G_1211
A_actinomycetemcomitans_str_IDH781_id_GCA_001690155_1	A_actinomycetemcomitans_str_IDH781_id_GCA_001690155_1	A_actinomycetemcomitans	Yes	GCA_001690155_1	GCA_001690155.1	IDH781	yes	HMT_531	G_1212
